N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r8-n15-e3] - revision: 95e4f03f65
[d4/ebde8c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20000816_20180913_01_T1)
[32/f6fc2d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20031012_20161204_01_T1)
[cd/6ca3c0] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910605_20170808_01_T1)
[b1/763c23] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020424_20170130_01_T1)
[bb/ead197] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_19990806_20170218_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[96/9cd4f5] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19981014_20170717_01_T1)
[32/0084b9] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010702_20180311_01_T1)
[9c/00038d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900720_20180210_01_T1)
[0a/50bc14] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19860522_20170217_01_T1)
[0a/f761c1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19850401_20171213_01_T1)
[27/a9bb3e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950107_20180210_01_T1)
[60/1a6333] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19911230_20170908_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[b8/b6baa1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950531_20180210_01_T1)
[b1/22e180] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890327_20170908_01_T1)
[ce/baedeb] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20040920_20170119_01_T1)
[61/97f9b1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20041115_20180310_01_T1)
[0d/519859] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010531_20180726_01_T1)
[46/bfd77e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900821_20170613_01_T1)
[7a/b2a709] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890311_20170717_01_T1)
[e1/1d4cd2] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950819_20180210_01_T1)
[89/349185] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19891208_20180210_01_T1)
[0b/e0a1f0] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19960906_20180210_01_T1)
[f9/b5b41a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940715_20180210_01_T1)
[17/d9894f] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19980216_20180210_01_T1)
[8d/87cb17] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20030825_20161204_01_T1)
[25/caf1c4] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19920319_20180210_01_T1)
[eb/303cb5] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19840719_20171213_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[38/32bf5e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910925_20170717_01_T1)
[fc/d3b6f7] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19970824_20180210_01_T1)
[b6/8830e9] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19851127_20171212_01_T1)
[03/bc7a75] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19870525_20170212_01_T1)
[14/af5317] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20050227_20170117_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[5a/66993e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940629_20180210_01_T1)
[b6/e92d72] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19911214_20180301_01_T1)
[82/b59ca0] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19961109_20180210_01_T1)
[01/cb7bf3] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19981014_20180821_01_T1)
[00/e58838] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19841023_20170220_01_T1)
[57/addbf3] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020203_20170201_01_T1)
[71/8ea6de] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20020619_20180616_01_T1)
[a3/1b6af1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19881002_20170717_01_T1)
[90/b95653] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900330_20180210_01_T1)
[70/070663] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20000808_20170210_01_T1)
[90/ec5b2c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010429_20180311_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[4a/c4238a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010208_20180311_01_T1)
[62/a3ee22] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20060817_20180310_01_T1)
[9e/df0634] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19840820_20170220_01_T1)
[b6/115ffe] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890717_20180210_01_T1)
[15/bc1ff3] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19960618_20180210_01_T1)
[a8/35a821] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20060505_20170109_01_T1)
[b6/b4603e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19870914_20180219_01_T1)
[ff/8a8ace] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_19990822_20170217_01_T1)
[f7/a85291] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20040819_20170119_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[b0/3ccd7f] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910112_20180219_01_T1)
[f7/549c3d] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20010811_20170204_01_T1)
[c0/ccbe0c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890507_20180620_01_T1)
[e6/df735c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060607_20180310_01_T1)
[ba/06de2c] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19891209_20170201_01_T1)
[4f/689650] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960915_20180210_01_T1)
[c4/51f3a9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990730_20170218_01_T1)
[a3/5d4d1b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051002_20170112_01_T1)
[f9/57c6d0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040617_20180311_01_T1)
[6a/ca819a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010727_20161210_01_T1)
[02/c6543b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991221_20170215_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[7a/121bde] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970817_20180210_01_T1)
[72/cd0f17] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950305_20180210_01_T1)
[dd/91f8ba] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060514_20170108_01_T1)
[55/708fe2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890304_20180302_01_T1)
[89/a6812a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000614_20170211_01_T1)
[e8/cfc95f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010209_20170207_01_T1)
[K8s] API request threw socket exception: Connection reset for GET /api/v1/namespaces/default/pods/nf-33404b640e44421934a19290316f30ad/status 


[K8s] Try API request again, remaining trials: 4
[07/27b2d3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901118_20180210_01_T1)
[11/ab3823] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20200430_01_T1)
[f5/1b1154] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000326_20170212_01_T1)
[1c/e2c83f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860920_20180430_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[a6/33d28c] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030303_20170126_01_T1)
[da/f0a6d0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19881011_20180210_01_T1)
[51/372b0a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911004_20180210_01_T1)
[5f/be4b0f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960103_20180210_01_T1)
[2f/dd6e66] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980703_20171214_01_T1)
[e3/c42eca] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060522_20180310_01_T1)
[ea/03d3b7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010625_20180929_01_T1)
[98/439dcd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971223_20180210_01_T1)
[89/bc8e81] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900814_20170128_01_T1)
[78/c21ff5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050628_20170115_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[f3/de032f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030114_20170213_01_T1)
[8a/49e0fd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001105_20170209_01_T1)
[55/de4e8d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950913_20180210_01_T1)
[52/e4def5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981007_20180821_01_T1)
[0c/dcb87b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[c1/f991e6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
[25/177a2e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[44/6597c3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
[58/c3abc2] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[65/7fbb72] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[f7/4d29b3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
[5a/7e7ffc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
[d3/a95871] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
[67/647be5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[34/1334ae] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
[4c/88191b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[4d/3388ae] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[73/e0ac3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[6e/3d8eac] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[e4/01a2ba] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
[a5/8f7dcd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[5b/d7db8a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[ae/eaa262] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
[06/bd1197] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[ee/ee80c7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[45/607977] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
[f7/b73987] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
[0c/3bfe62] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
[a5/08be29] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[f7/101bd9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[d7/88fad5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[14/91b8bf] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
[93/5ef729] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
[3a/dadeff] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[ec/3fa585] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
[65/baf549] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[f3/53ff9c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
[ce/001706] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[54/45dd6d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
[e8/3ed0b4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[f1/38db63] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[b5/544002] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
[e8/59bdfd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
[6f/4b0f7e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
[87/98c1cd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
[e4/47a255] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
[11/850539] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[07/7a831c] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[48/05f562] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[ae/92de55] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[e7/7c9036] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[05/0e62c8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[a7/c8ec22] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
[33/3c37bd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[39/333381] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
[6f/ae4832] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[63/99acf9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
[37/3d4657] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
[e1/744869] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[bf/eabe02] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
[07/2bee40] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[32/abf5c4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
[bb/27bdb0] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[18/23d10e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[05/8c7cdd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
[da/329c31] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[67/bc8a01] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
[2a/f8ccf4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[eb/6454aa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[cd/31cb4b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[a9/8a5c61] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
[0f/25a280] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[fe/442ffb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
[ae/b0e333] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[d9/e81154] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[32/199e4a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[bc/7f415d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[73/48e81a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
[c4/74a664] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
[f2/892012] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[9b/027497] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
[5d/cd7d84] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
[d6/0e99f6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[1e/608c05] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[9d/f3111b] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[ca/8b658b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[c3/a010c2] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
[da/35aeec] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
[10/e6a3bf] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
[ab/fa5f67] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
[7e/73df75] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[74/455f6c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[09/b599cc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
[d3/dd9613] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
[bc/e9683b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[bd/4b4fd3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
[5d/2fb7f3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[18/baf1aa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[a4/873f7e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
[a9/289415] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[16/6391d5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[d0/a03669] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[64/c575f8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[f3/5d84d5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[6a/6ca606] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
[75/e29c88] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
[96/ff2c23] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[25/14decc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
[22/459e41] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890726_20180210_01_T1)
[16/b1925c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940622_20180210_01_T1)
[cb/462355] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860616_20180430_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[9b/5bc2b5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010929_20170908_01_T1)
[41/9d41c1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930518_20180210_01_T1)
[5d/ff3f51] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910918_20180210_01_T1)
[60/b55d3f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030420_20170126_01_T1)
[7a/abb1de] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19890107_20170204_01_T1)
[65/c60963] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20180721_01_T1)
[32/c871e3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19851206_20171212_01_T1)
[ac/c5adb6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050425_20170115_01_T1)
[a9/58e34f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860819_20170216_01_T1)
[3b/f25756] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970801_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[92/a4f0f3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20171215_01_T1)
[89/b03047] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990503_20180210_01_T1)
[27/75387c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921209_20180210_01_T1)
[a9/dd0391] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900729_20170129_01_T1)
[ad/ae3e11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861006_20180727_01_T1)
[db/91e870] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880317_20180210_01_T1)
[ed/ee87dc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20170717_01_T1)
[e0/8249b6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850528_20171212_01_T1)
[aa/bb127e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000529_20170211_01_T1)
[0c/270f3b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971207_20180706_01_T1)
[e0/457cd6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000724_20171211_01_T1)
