go
Launcher pod spec file: .nextflow.pod.yaml
Pod submitted: eo-experiment-r4-n15-e2 .. waiting to start[2K Pod started: eo-experiment-r4-n15-e2
N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r4-n15-e2] - revision: 95e4f03f65
[3e/9c49c8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890507_20180620_01_T1)
[17/df84e7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060607_20180310_01_T1)
[7d/ecee73] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19891209_20170201_01_T1)
[a3/d13c08] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960915_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[69/f25f48] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990730_20170218_01_T1)
[84/69639d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051002_20170112_01_T1)
[0a/ca9b5c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040617_20180311_01_T1)
[70/6f7727] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010727_20161210_01_T1)
[81/38e287] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991221_20170215_01_T1)
[1d/911d87] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970817_20180210_01_T1)
[42/fb5a08] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950305_20180210_01_T1)
[36/2bd0f0] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060514_20170108_01_T1)
[2e/e7ee0f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890304_20180302_01_T1)
[d5/3e9048] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000614_20170211_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[97/d74c45] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010209_20170207_01_T1)
[0b/322b55] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901118_20180210_01_T1)
[ec/9266d7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000326_20170212_01_T1)
[9c/8e2646] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20200430_01_T1)
[11/a9517e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860920_20180430_01_T1)
[89/629773] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030303_20170126_01_T1)
[76/17c777] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19881011_20180210_01_T1)
[e0/73ca4f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911004_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[15/5cdb41] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960103_20180210_01_T1)
[bb/d2d75e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980703_20171214_01_T1)
[cc/2f0e11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060522_20180310_01_T1)
[32/494eeb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010625_20180929_01_T1)
[6f/d9493b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971223_20180210_01_T1)
[37/9ab44f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900814_20170128_01_T1)
[eb/8ace25] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050628_20170115_01_T1)
[fa/e22506] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030114_20170213_01_T1)
[f3/3e26ea] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001105_20170209_01_T1)
[70/4c96d8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950913_20180210_01_T1)
[2f/476970] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981007_20180821_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[e5/74fd5c] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[1f/75c3f7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
[8f/57f454] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[c3/c37ede] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
[8f/f14a81] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
[c4/b0834b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[97/6ecb2c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
[cc/806a66] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[0a/0ecf60] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
[25/affb64] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
[86/482d5a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
[0c/556b6a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[62/05d64c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[08/a1b218] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[e3/e6c158] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[fd/c67ff5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
[c3/b5e24b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[7f/cdf5a9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[3a/c6ec05] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
[f6/cee9b6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[d4/8f1808] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[da/e6aded] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
[19/ddf062] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
[a1/66e56f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[36/f5cfee] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[d1/036755] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
[00/e01dc9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[4e/31e4a5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
[01/951d73] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
[7c/5d7a2e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[7e/5040de] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[4d/4f9ae1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[87/ac0620] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
[d7/696c36] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[a0/229d97] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
[bd/c5e42c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
[fd/3a3b82] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[0a/7ae0b8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
[0a/7ccdd1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
[e2/4f29f5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
[04/49793a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[79/178223] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
[c6/532581] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
[23/f0748b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[08/15fc54] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[15/0115e7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[5a/9f63bf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[d4/24e527] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[27/8695fd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[3c/d4d49c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
[af/fc52d8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
[ed/c78115] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[18/3d42fe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
[f8/98d28c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
[e6/69a9f6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[8e/f70460] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
[e7/be4f6c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[b5/76fd62] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
[52/dd2445] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[d6/f35777] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[5d/47561a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
[d2/5370e3] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[ef/fdd29e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
[22/3356f4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[ce/34ad4b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[08/a68082] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[b6/b6996e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[d0/134821] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[5d/7e90cd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
[39/e664ac] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[ce/aad891] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[1c/748464] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[d1/421a55] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
[0c/d77b11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ea/030c7e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
[47/296ba7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[60/df8762] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
[73/dd1c39] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
[31/08a5eb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
[25/a8f8cf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[a4/5d039d] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[3f/49aa16] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[16/f84bf5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ce/e49339] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
[d6/16785d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
[ec/ea0a89] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
[3c/458e3d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[5b/cbf12c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
[0d/74efdc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
[83/888278] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
[e2/9e6f52] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[e1/07fb0c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910326_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[1b/616a11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
[5c/a56d05] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[ca/99c0cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[76/8da095] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
[ba/889388] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
[78/85b65c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[fd/4e203b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[8a/67a5f5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[e5/1741bf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[48/98bc86] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
[f1/aa5d3b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ce/a46e32] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
[96/1a8c98] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
[ab/74230a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890726_20180210_01_T1)
[49/b8bd4b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940622_20180210_01_T1)
[64/3d1e2c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860616_20180430_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[60/2f7881] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010929_20170908_01_T1)
[1d/5c6360] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930518_20180210_01_T1)
[44/9901b7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910918_20180210_01_T1)
[a1/73d372] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030420_20170126_01_T1)
[6d/de607b] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19890107_20170204_01_T1)
[a1/d72573] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20180721_01_T1)
[53/133fbc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19851206_20171212_01_T1)
[11/a5ecf9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050425_20170115_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ea/350b97] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860819_20170216_01_T1)
[3d/6b8129] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970801_20180210_01_T1)
[d0/af17f9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20171215_01_T1)
[1b/c7e178] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990503_20180210_01_T1)
[0f/dfdb92] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921209_20180210_01_T1)
[8c/82b033] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900729_20170129_01_T1)
[16/337fc1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861006_20180727_01_T1)
[d3/e3dc1b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880317_20180210_01_T1)
[a2/ef80dd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20170717_01_T1)
[05/1328d4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850528_20171212_01_T1)
[68/7b1bb1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000529_20170211_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[5d/e3ce5c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971207_20180706_01_T1)
[1e/4fb40e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000724_20171211_01_T1)
[35/70dde3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920904_20180210_01_T1)
[2a/18e60d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030919_20161204_01_T1)
[07/eba50e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050823_20180127_01_T1)
[f0/96c874] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19841016_20170220_01_T1)
[b7/099210] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061216_20180312_01_T1)
[e2/9ee721] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060130_20180310_01_T1)
[b9/5d7c70] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040406_20170121_01_T1)
[67/45414d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990604_20180210_01_T1)
[57/a8e31f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920819_20171209_01_T1)
[24/85b6b4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180124_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[d0/c6fbf4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000809_20180312_01_T1)
[0d/3fc48f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010516_20170205_01_T1)
[60/3e22b8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840423_20171213_01_T1)
[7a/1deff6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890624_20180210_01_T1)
[b4/2bf9a6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061005_20170106_01_T1)
[c7/69218d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971105_20180210_01_T1)
[9e/b2c035] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990831_20170217_01_T1)
[72/bf82a8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20180617_01_T1)
[2b/60ce9d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180126_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[7d/be3e7a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20181107_01_T1)
[2f/579ec8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940403_20180210_01_T1)
[07/dc6d21] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990924_20180210_01_T1)
[7f/b0c238] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961102_20180210_01_T1)
[e3/7b4b7d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900118_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ce/4e6f5a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980617_20180704_01_T1)
[76/1d1486] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840813_20171213_01_T1)
[4a/9fb9a7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060106_20170111_01_T1)
[b2/dc1450] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981108_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[c9/7e4590] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060223_20170110_01_T1)
[86/86550b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19991127_20180210_01_T1)
[40/65e16e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001207_20170208_01_T1)
[ba/7ee631] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920803_20170907_01_T1)
[cc/78566a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020722_20170129_01_T1)
[0d/014ab9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951015_20180210_01_T1)
[14/741061] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850325_20170219_01_T1)
[c2/a3c8f2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030903_20161204_01_T1)
[70/5cb33b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960220_20180210_01_T1)
[77/dd9ab1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840525_20171214_01_T1)
[8e/0c10bd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20171211_01_T1)
[d0/7b94a8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980329_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[be/5c8dfc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971121_20180210_01_T1)
[64/5f59f4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970513_20180210_01_T1)
[78/9e75f3] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991002_20170216_01_T1)
[f4/3763fb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950929_20180210_01_T1)
[78/afeff4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20031005_20161204_01_T1)
[7d/4a813c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901102_20180210_01_T1)
[ea/888f2b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990815_20170217_01_T1)
[36/d1c53c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870227_20180210_01_T1)
[fb/8ce40f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050604_20180126_01_T1)
[c3/eb1901] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890320_20180210_01_T1)
[a6/735980] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990823_20180210_01_T1)
[c6/df803b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940302_20170717_01_T1)
[14/5d627a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990722_20180210_01_T1)
