go
Launcher pod spec file: .nextflow.pod.yaml
Pod submitted: eo-experiment-r5-n14-e2 .. waiting to start[2K Pod started: eo-experiment-r5-n14-e2
N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r5-n14-e2] - revision: 95e4f03f65
[25/de2966] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[6d/bff3ff] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
[08/171c3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[e5/e19862] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
[e5/3807a1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
[af/f5acdb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[26/e6ae60] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[60/6c9e05] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
[c0/373622] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
[1d/f34c17] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
[b6/608388] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[f5/db447b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[49/fe9da2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[cd/b80761] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[05/2b6b0a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[73/ddcd57] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
[eb/8033f8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[0c/9c3aa9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[74/823b76] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
[02/5c06c6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[e6/24be21] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[2e/489fc5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
[a7/444538] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
[2a/774fb6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
[73/3f51be] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[34/fdd5c9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
[b5/28bbba] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[0c/3fd857] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[cb/4fa2c4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
[c1/47ce09] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[7c/9e4ce8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
[2a/96dddc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[ba/55525b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
[95/3408fa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[ff/1b07bc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
[b9/cce003] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
[cb/d33c12] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[4d/3c7b7f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[b1/3fe07c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
[a6/52a626] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
[12/f8b46d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
[1b/34a750] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
[5c/6c03ec] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[a9/ab2d92] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[58/30a2d1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[90/c7f1ac] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[4f/97fc1a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[85/09d4ba] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[98/63c253] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
[28/6e34de] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
[1c/c94260] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[2c/78c74f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[49/bf65a7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
[2c/055c40] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
[2a/f2bd43] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[94/99f9bd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
[85/55c945] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[9b/39da30] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
[7e/54c621] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
[c7/d99afb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[26/e395c5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c6/1fa56e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[9a/7b4a46] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
[51/090281] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[69/67a838] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[51/66b96a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[ba/851245] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
[8e/a50e04] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[2d/ce7923] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
[7d/d66f17] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[a3/9f244d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[ac/ae6ed2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[ea/ef426e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[a3/b2aec9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
[0d/064c0d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
[61/2f45ca] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[bb/52fede] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c8/37c48b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
[eb/b2e1c2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
[0c/03361c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[d4/ca8586] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[e5/448f56] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[cb/21e84f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[85/8c9113] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
[5e/4c13a6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
[79/7e02dc] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
[e8/4e3c89] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[bc/689676] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
[27/619b59] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
[9d/221037] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
[6a/90e2bd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[e3/091391] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[18/2de998] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[04/070f42] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[18/063f80] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
[16/151148] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
[5a/a303ac] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[09/34f8f0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[4a/9cfe75] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[3d/b1b88c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[4d/d3694d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
[fe/0bf13f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
[a8/9e4008] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
[4b/812367] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
[87/c2e33a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890726_20180210_01_T1)
[f2/06b3f7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940622_20180210_01_T1)
[9d/ffa2a6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860616_20180430_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c0/fca551] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010929_20170908_01_T1)
[80/b2451c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930518_20180210_01_T1)
[e9/d90f6e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910918_20180210_01_T1)
[94/7273f6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030420_20170126_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[fb/23fe9e] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19890107_20170204_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[51/3115cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20180721_01_T1)
[f2/f1d3f1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19851206_20171212_01_T1)
[ee/aa2bbe] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050425_20170115_01_T1)
[37/2bfdc8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860819_20170216_01_T1)
[30/9163d5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970801_20180210_01_T1)
[45/ada70e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20171215_01_T1)
[cf/de11ce] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990503_20180210_01_T1)
[9b/844901] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921209_20180210_01_T1)
[93/aee23f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900729_20170129_01_T1)
[5d/fd4ad4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861006_20180727_01_T1)
[cb/8c4d4b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880317_20180210_01_T1)
[51/afa5c4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20170717_01_T1)
[15/9c7b89] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850528_20171212_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[91/af4b34] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000529_20170211_01_T1)
[ef/586902] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971207_20180706_01_T1)
[0d/4f3161] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000724_20171211_01_T1)
[5c/04082f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920904_20180210_01_T1)
[ee/1a7470] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030919_20161204_01_T1)
[60/d6af83] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050823_20180127_01_T1)
[2d/3a1b07] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19841016_20170220_01_T1)
[0a/7be262] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061216_20180312_01_T1)
[cb/588027] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060130_20180310_01_T1)
[54/2c14c0] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040406_20170121_01_T1)
[ae/de7ffe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990604_20180210_01_T1)
[e8/413247] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920819_20171209_01_T1)
[60/7b65f9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180124_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[5e/e4f5dd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000809_20180312_01_T1)
[f6/aba9b5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010516_20170205_01_T1)
[a7/660b41] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840423_20171213_01_T1)
[1e/b61c80] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890624_20180210_01_T1)
[9f/28a508] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061005_20170106_01_T1)
[fa/bc74df] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971105_20180210_01_T1)
[da/d8fb80] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990831_20170217_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[38/bf1c88] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20180617_01_T1)
[d7/bb1d65] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180126_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[e3/32b322] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20181107_01_T1)
[4f/3377da] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940403_20180210_01_T1)
[cf/3c4e7a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990924_20180210_01_T1)
[58/575c3b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961102_20180210_01_T1)
[2a/c59a3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900118_20180210_01_T1)
[4d/1182f0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980617_20180704_01_T1)
[2b/543d71] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840813_20171213_01_T1)
[f2/04373e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060106_20170111_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[82/3fcf78] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981108_20180210_01_T1)
[ff/8e5eac] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060223_20170110_01_T1)
[e1/f2ec85] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19991127_20180210_01_T1)
[bf/0b0ae5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001207_20170208_01_T1)
[1d/ec4ce1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920803_20170907_01_T1)
[54/463446] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020722_20170129_01_T1)
[d6/31e591] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951015_20180210_01_T1)
[41/05b1c6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850325_20170219_01_T1)
[da/f481ff] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030903_20161204_01_T1)
[31/acc5ab] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960220_20180210_01_T1)
[c3/6bfcdb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840525_20171214_01_T1)
[62/f5401d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20171211_01_T1)
[13/566221] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980329_20180210_01_T1)
[9a/916cc5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971121_20180210_01_T1)
[41/f0f022] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970513_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[46/ea2232] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991002_20170216_01_T1)
[e4/92babc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950929_20180210_01_T1)
[b8/661e16] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20031005_20161204_01_T1)
[47/ad4724] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901102_20180210_01_T1)
[da/a0f481] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990815_20170217_01_T1)
[54/7ed742] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870227_20180210_01_T1)
[a4/9c4e8c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050604_20180126_01_T1)
[a8/d9802d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890320_20180210_01_T1)
[fa/02240c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990823_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c4/25b057] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940302_20170717_01_T1)
[06/802895] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990722_20180210_01_T1)
[48/6a8b25] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020119_20180501_01_T1)
[e4/a29078] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990620_20180210_01_T1)
[bc/8be1f9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850715_20171212_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[a2/6dabbb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960611_20180210_01_T1)
[f6/b9a4e8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840610_20171213_01_T1)
[94/eb3e3d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030802_20161205_01_T1)
[63/e1764a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20171214_01_T1)
[c6/ade5cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990908_20180210_01_T1)
[61/283c8a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960814_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[d3/97aa2d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890216_20170613_01_T1)
[82/9141f3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861225_20170215_01_T1)
[38/cea478] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920108_20180218_01_T1)
[37/58fe39] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020612_20161208_01_T1)
[8f/360cdd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900424_20180210_01_T1)
[98/8d4406] Submitted process > preprocessing:preprocess (LE07_L1TP_181035_20041211_20170117_01_T1)
[40/194e04] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860803_20170217_01_T1)
[05/d71594] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060911_20180309_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[97/dba37d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960729_20180210_01_T1)
[c6/8f777d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050308_20170117_01_T1)
[95/c4d215] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960204_20180210_01_T1)
[85/104585] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980108_20180210_01_T1)
[f1/3a7313] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880504_20171209_01_T1)
[27/f0ea01] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870907_20170211_01_T1)
[1c/7f19f9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900611_20180210_01_T1)
[be/4ef3e1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860702_20180430_01_T1)
[6f/bea8e9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000918_20170210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[90/0971cd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981124_20171214_01_T1)
[5b/2559de] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931110_20180811_01_T1)
[63/8b560d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951116_20180210_01_T1)
[99/4d6b88] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010329_20170205_01_T1)
