go
Launcher pod spec file: .nextflow.pod.yaml
Pod submitted: eo-experiment-r4-n10-e1 .. waiting to start[2K Pod started: eo-experiment-r4-n10-e1
N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r4-n10-e1] - revision: 95e4f03f65
[83/16c193] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19990510_20180210_01_T1)
[1d/608769] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19980912_20170504_01_T1)
[14/cc6577] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20031207_20170123_01_T1)
[d4/28685b] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020219_20170201_01_T1)
[aa/481a76] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19960704_20180613_01_T1)
[17/8b024e] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020830_20170128_01_T1)
[39/6f1b48] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20010928_20170203_01_T1)
[e4/cf34f3] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20040116_20180312_01_T1)
[c5/47c66c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940410_20180219_01_T1)
[8a/616de5] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20000901_20180312_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[1b/44e5f8] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19980608_20180810_01_T1)
[26/048947] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19930202_20200626_01_T1)
[cb/3dc6f0] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20040624_20180310_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[29/74065b] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19850604_20171212_01_T1)
[a0/c85b64] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20020721_20180616_01_T1)
[fe/f28238] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20010726_20170204_01_T1)
[f4/ec5686] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19870829_20170211_01_T1)
[3e/bb6141] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19990915_20180210_01_T1)
[46/e6760a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940528_20180210_01_T1)
[38/6de359] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19951123_20180210_01_T1)
[02/93b40f] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20040201_20180310_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[55/f69e0c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20060902_20180309_01_T1)
[c0/e23531] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20030427_20170125_01_T1)
[18/9c4ee7] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20050315_20170115_01_T1)
[fa/36a26f] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020814_20170129_01_T1)
[25/b6ae0b] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19920115_20180210_01_T1)
[f6/f6d49b] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19980726_20180810_01_T1)
[69/73bdb0] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19990611_20170504_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[fd/520167] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950904_20180210_01_T1)
[aa/efb58c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900314_20171214_01_T1)
[3c/76d523] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19860810_20170216_01_T1)
[d0/f9af19] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20000816_20180913_01_T1)
[9a/f3c32b] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20031012_20161204_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[f5/04462a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910605_20170808_01_T1)
[e9/b0c938] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020424_20170130_01_T1)
[bf/24974d] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_19990806_20170218_01_T1)
[f6/17f0a5] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19981014_20170717_01_T1)
[f8/14c123] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010702_20180311_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[46/b1540a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900720_20180210_01_T1)
[0a/ed87c1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19860522_20170217_01_T1)
[11/ac8e37] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19850401_20171213_01_T1)
[9c/d468d5] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950107_20180210_01_T1)
[6e/49e4dc] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19911230_20170908_01_T1)
[4f/15650b] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950531_20180210_01_T1)
[cc/a3acf9] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890327_20170908_01_T1)
[5b/2b66c1] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20040920_20170119_01_T1)
[ed/f91be4] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20041115_20180310_01_T1)
[f4/6aa58c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010531_20180726_01_T1)
[b8/c7e5dc] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900821_20170613_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[ce/e76c98] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890311_20170717_01_T1)
[f6/1cb729] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19950819_20180210_01_T1)
[d8/1e294a] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19891208_20180210_01_T1)
[ea/57b120] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19960906_20180210_01_T1)
[46/d6a002] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940715_20180210_01_T1)
[24/237b0d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19980216_20180210_01_T1)
[8a/0d4a5d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20030825_20161204_01_T1)
[39/4c429e] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19920319_20180210_01_T1)
[c5/8c1a2d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19840719_20171213_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[7d/af175d] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910925_20170717_01_T1)
[4b/eec50c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19970824_20180210_01_T1)
[c2/c0fb12] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19851127_20171212_01_T1)
[e6/965cc2] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19870525_20170212_01_T1)
[64/9dd9bb] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20050227_20170117_01_T1)
[14/2e9974] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19940629_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[8e/9987e1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19911214_20180301_01_T1)
[5c/9464b2] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19961109_20180210_01_T1)
[b7/631655] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19981014_20180821_01_T1)
[cc/755ed9] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19841023_20170220_01_T1)
[6b/162b49] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20020203_20170201_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[8e/b14135] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20020619_20180616_01_T1)
[e7/3292be] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19881002_20170717_01_T1)
[3d/127cd1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19900330_20180210_01_T1)
[d5/3591de] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20000808_20170210_01_T1)
[d4/7aaac1] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010429_20180311_01_T1)
[4c/70c077] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20010208_20180311_01_T1)
[5b/a4e2a8] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_20060817_20180310_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[5e/fca341] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19840820_20170220_01_T1)
[4e/00b778] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19890717_20180210_01_T1)
[71/9f10bb] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19960618_20180210_01_T1)
[f8/96970a] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20060505_20170109_01_T1)
[20/40048c] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19870914_20180219_01_T1)
[f5/e3568e] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_19990822_20170217_01_T1)
[29/ebea6b] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20040819_20170119_01_T1)
[4f/5b6bbc] Submitted process > preprocessing:preprocess (LT05_L1TP_183035_19910112_20180219_01_T1)
[3d/2346a3] Submitted process > preprocessing:preprocess (LE07_L1TP_183035_20010811_20170204_01_T1)
[16/e59779] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890507_20180620_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[ee/0e57e4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060607_20180310_01_T1)
[28/4e0eb8] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19891209_20170201_01_T1)
[f4/dbf815] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960915_20180210_01_T1)
[a0/650a18] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990730_20170218_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[d7/301192] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051002_20170112_01_T1)
[0c/547186] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040617_20180311_01_T1)
[a3/4e72aa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010727_20161210_01_T1)
[d6/bb9d72] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991221_20170215_01_T1)
[69/83e722] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970817_20180210_01_T1)
[fd/05a7d2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950305_20180210_01_T1)
[52/168fc1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060514_20170108_01_T1)
[bc/6226e3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890304_20180302_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[8f/f62be1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000614_20170211_01_T1)
[af/d59239] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010209_20170207_01_T1)
[7f/02d950] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901118_20180210_01_T1)
[dc/3bae18] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000326_20170212_01_T1)
[d7/aec85e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20200430_01_T1)
[db/730a0d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860920_20180430_01_T1)
[eb/fe5980] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030303_20170126_01_T1)
[30/a8443d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19881011_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[0e/d06081] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911004_20180210_01_T1)
[8c/8bddeb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960103_20180210_01_T1)
[b1/f69d35] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980703_20171214_01_T1)
[31/a50e9b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060522_20180310_01_T1)
[63/08f3b0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010625_20180929_01_T1)
[ee/47bfc7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971223_20180210_01_T1)
[59/9a1d03] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900814_20170128_01_T1)
[d1/244771] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050628_20170115_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[66/ad159c] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030114_20170213_01_T1)
[8d/6aa1ae] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001105_20170209_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[38/590ebe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950913_20180210_01_T1)
[78/d5a103] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981007_20180821_01_T1)
[e9/35db35] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[2d/d52bfc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[1c/79fba5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[d6/d6f6d9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
[a5/df1e20] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
[af/66c1f0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[f8/bc6f37] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
[d0/82d179] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
[bf/eb77d5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
[0f/03d7ee] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[ec/727ba7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
[75/de9abf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[1c/973ab1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[9c/1bcf3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[98/dc3cd3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[dd/53bb8a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[b1/7d7dc6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
[3b/04b961] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[cc/1ed4b2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
[3b/8c7aa1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[53/092351] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[78/b9b3f4] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
[42/dedceb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[a9/d31e10] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
[b5/1e859f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[1d/200dbb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
[6d/68b7d9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[b0/5c2c6d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
[1a/2deb87] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
[11/4cd318] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[cd/84aca5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[e3/65e921] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[71/4a9587] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
[a4/d1979d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[f3/2d2453] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[b6/007ab6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
[08/58e138] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[e1/6465f8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
[91/a6f2ed] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
[dd/5eadf6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
[6d/cddd58] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
[f3/c06485] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[18/4b5264] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
[16/f67f2e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[aa/d4789b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[9b/e836e1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[4d/058909] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[2b/d24561] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[67/a51fb7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[5c/e36258] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
[78/8cac98] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
[54/a740cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[e4/5edba5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
[4f/9183d2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[6e/c86a2d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[aa/1dcef6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
[64/b461da] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[2e/1b50d8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
[cd/2a7c4d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
[22/e8043d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[4f/2bc162] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[11/864e14] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[a6/672edc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
[99/4bc854] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[ec/35613d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[0d/0f9183] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[28/1bcfca] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
[31/b83fbe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[cd/5627d5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[78/2959bb] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[f9/0d8595] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[0a/0ddc73] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[de/7347b3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
[be/51e0ed] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
[58/80d7b2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[63/7cd1b5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[29/0930bd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
[81/4d006e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[8c/e77f8f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
[46/5ee3d8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[06/c457e2] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[d2/8f5e77] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[54/eaf9dd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
[ed/978761] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[fe/628102] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
[9a/2939c2] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
[e8/920f79] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[9f/5ade37] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
[9f/63c240] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
[fb/d2baed] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[e6/2bb42c] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[0d/2888ed] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
[a1/cecdad] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[53/ff630e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[06/cfab60] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
[7c/a602e7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
[9e/be27f7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[a3/52991c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[c7/6e2f56] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[9b/cd58f9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[fe/7f10d0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 10 Insufficient cpu, 10 Insufficient memory, 14 node(s) didn't match node selector.
[3f/155b8b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
[8e/83d34a] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
[94/287e2e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
