go
Launcher pod spec file: .nextflow.pod.yaml
Pod submitted: eo-experiment-r5-n14-e1 .. waiting to start[2K Pod started: eo-experiment-r5-n14-e1
N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r5-n14-e1] - revision: 95e4f03f65
[95/14c47b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900814_20170128_01_T1)
[f4/29e6b7] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050628_20170115_01_T1)
[0b/769bc4] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030114_20170213_01_T1)
[31/27781e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001105_20170209_01_T1)
[58/a2fafe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950913_20180210_01_T1)
[38/cb5773] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981007_20180821_01_T1)
[57/e8fc57] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[68/655b50] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
[cc/702567] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[5e/acae95] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[35/ee3339] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
[ac/98bcbc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[e4/b0fcef] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
[cc/1be2e9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
[f2/4fb115] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[2b/9eb69d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
[ac/7e7cdd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
[29/89ec11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[56/50849f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[89/7d3598] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[57/61c80c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[dc/0d1bed] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
[b1/da1698] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
[8c/56def8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[29/9aa92f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[f2/ceb732] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[af/508010] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[e9/339722] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
[59/c7687e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
[c2/0f5869] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
[08/5fd896] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[67/493726] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[f7/b5ae33] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[62/853926] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
[01/590462] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
[32/956472] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[fe/8b1b8e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
[59/d894b0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[85/1959a0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c4/eefe48] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[24/89da1c] Submitted process > preprocessing:preprocess (LE07_L1TP_180036_20001225_20170208_01_T1)
[fd/99ee69] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
[f4/897552] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
[e6/3a6fef] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[62/dbff09] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
[c0/7fb654] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[4d/7087be] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
[41/3ede35] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
[4c/2b2ff7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
[6f/895a3b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[2e/80ed3e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[64/ad3534] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[1f/c3d87f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[44/bf1624] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[5e/6c8b52] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[e9/9b8fd2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
[1a/a095dc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
[08/1caf60] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
[f4/3f0389] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[89/a99efc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
[f1/48897d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
[91/f3f89e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[15/6b9dd7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[89/241cd3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[f9/8ba70e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
[2b/adadf1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
[e8/37202c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[26/20d461] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
[ed/b96c5e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[1d/ae6aad] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[a6/40bdd2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[57/f9ec5c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[3d/721cec] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[ed/638cb2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
[6e/4a2e5a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[af/b74d03] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
[9a/3bd795] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[58/765b37] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[6f/1d2437] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[a6/a2c81e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
[b4/e755d7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[e7/1f74c0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
[04/b1f0dd] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[88/b9e0b6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
[27/b3d649] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[67/d2976f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
[6e/842d92] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[ca/2864ad] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[bb/a4a902] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[7e/202401] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
[e8/0f785c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
[11/659cc1] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
[dc/887cf6] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[b4/fb99eb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[bd/994d55] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
[3e/ba7bb9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[67/d687cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
[b6/abf4cb] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[48/30ea73] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
[d5/72ea53] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[2b/e60f78] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[8a/6c7dbf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
[01/f91d56] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
[df/c216ef] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[33/40bbf7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[9e/48d260] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[7b/5f64a1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[39/d5c6a1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
[5b/17caf3] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
[90/3adbe8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[94/5798cb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
[03/b316a7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890726_20180210_01_T1)
[51/4561c1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940622_20180210_01_T1)
[cf/5d720f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860616_20180430_01_T1)
[e0/ff174e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010929_20170908_01_T1)
[2e/f759c5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930518_20180210_01_T1)
[f5/988ff4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910918_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[88/bc1ede] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030420_20170126_01_T1)
[21/03ca0e] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19890107_20170204_01_T1)
[09/ed071f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20180721_01_T1)
[9a/920aa7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19851206_20171212_01_T1)
[21/082ffe] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050425_20170115_01_T1)
[f8/4cbfcf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860819_20170216_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[99/00de6e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970801_20180210_01_T1)
[f0/b973e3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20171215_01_T1)
[c1/83f6d5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990503_20180210_01_T1)
[55/fbd477] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921209_20180210_01_T1)
[29/756676] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900729_20170129_01_T1)
[a5/88f10a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861006_20180727_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[c7/3963cc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880317_20180210_01_T1)
[3b/b6c43e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20170717_01_T1)
[4e/5bf6aa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850528_20171212_01_T1)
[90/1e5467] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000529_20170211_01_T1)
[81/6aff5c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971207_20180706_01_T1)
[45/143e03] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000724_20171211_01_T1)
[92/572942] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920904_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[e8/063b11] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030919_20161204_01_T1)
[c5/5b62ac] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050823_20180127_01_T1)
[c5/2b9cc6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19841016_20170220_01_T1)
[c3/50835d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061216_20180312_01_T1)
[a9/5283c9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060130_20180310_01_T1)
[51/ff460d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040406_20170121_01_T1)
[2a/cfd2f4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990604_20180210_01_T1)
[6c/aa04af] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920819_20171209_01_T1)
[a7/9ef7e9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180124_01_T1)
[59/ae6f6a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000809_20180312_01_T1)
[7a/ef94bf] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010516_20170205_01_T1)
[de/be27b6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840423_20171213_01_T1)
[d5/670222] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890624_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[2b/f577a8] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061005_20170106_01_T1)
[ba/bf161a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971105_20180210_01_T1)
[06/a47481] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990831_20170217_01_T1)
[74/a71f53] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20180617_01_T1)
[06/cc6d44] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180126_01_T1)
[52/2b8f62] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20181107_01_T1)
[68/8dfe4e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940403_20180210_01_T1)
[12/f228ce] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990924_20180210_01_T1)
[e2/332160] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961102_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[7e/9aa016] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900118_20180210_01_T1)
[84/b7c747] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980617_20180704_01_T1)
[0d/fa336f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840813_20171213_01_T1)
[54/28eb07] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060106_20170111_01_T1)
[36/1ef6e1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981108_20180210_01_T1)
[b7/2d2d8e] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060223_20170110_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[0c/181b13] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19991127_20180210_01_T1)
[ac/b12fb2] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001207_20170208_01_T1)
[3d/0a5f66] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920803_20170907_01_T1)
[3b/8d9d43] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020722_20170129_01_T1)
[8e/635055] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951015_20180210_01_T1)
[4f/2f7940] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850325_20170219_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[d0/0af908] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030903_20161204_01_T1)
[74/159f0a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960220_20180210_01_T1)
[86/313ca4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840525_20171214_01_T1)
[11/3c571b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20171211_01_T1)
[ef/c5d47e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980329_20180210_01_T1)
[1f/f0cee2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971121_20180210_01_T1)
[29/924f45] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970513_20180210_01_T1)
[05/4cd2e4] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991002_20170216_01_T1)
[09/2d2745] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950929_20180210_01_T1)
[d7/d5b313] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20031005_20161204_01_T1)
[6b/7fa623] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901102_20180210_01_T1)
[df/7a8543] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990815_20170217_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[62/07861d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870227_20180210_01_T1)
[5a/17b6d7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050604_20180126_01_T1)
[f6/d3573f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890320_20180210_01_T1)
[c5/6081ef] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990823_20180210_01_T1)
[39/371c97] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940302_20170717_01_T1)
[5a/833682] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990722_20180210_01_T1)
[e9/b155f4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020119_20180501_01_T1)
[17/6819bb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990620_20180210_01_T1)
[c0/1bcf76] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850715_20171212_01_T1)
[ad/907b07] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960611_20180210_01_T1)
[eb/6899f7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840610_20171213_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[06/9c0a43] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030802_20161205_01_T1)
[7a/dbd66d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20171214_01_T1)
[e4/c5babe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990908_20180210_01_T1)
[66/00338d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960814_20180210_01_T1)
[f7/577de4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890216_20170613_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[f8/629b47] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861225_20170215_01_T1)
[78/be1ef3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920108_20180218_01_T1)
[d1/57ffe2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020612_20161208_01_T1)
[2f/3eed19] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900424_20180210_01_T1)
[74/0444eb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860803_20170217_01_T1)
[e9/aa5a8b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960729_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 10 node(s) didn't match node selector, 13 Insufficient cpu, 13 Insufficient memory.
[04/4a8bd4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060911_20180309_01_T1)
[76/6b4568] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050308_20170117_01_T1)
[27/14dcb3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960204_20180210_01_T1)
[9d/9b7e3f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980108_20180210_01_T1)
[fa/3f0ec4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880504_20171209_01_T1)
[22/42e1f7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870907_20170211_01_T1)
[8e/494b1b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900611_20180210_01_T1)
