go
Launcher pod spec file: .nextflow.pod.yaml
Pod submitted: eo-experiment-r4-n15-e1 .. waiting to start[2K Pod started: eo-experiment-r4-n15-e1
N E X T F L O W  ~  version 21.04.0-edge
Launching `/workdir/B5-Workflow-Earth-Observation/EO-01/workflow-dsl2.nf` [eo-experiment-r4-n15-e1] - revision: 95e4f03f65
[8b/905f5c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970817_20180210_01_T1)
[03/40e9bb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950305_20180210_01_T1)
[30/13d92b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060514_20170108_01_T1)
[51/48ed4f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890304_20180302_01_T1)
[6d/07b104] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010209_20170207_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[24/f67452] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000614_20170211_01_T1)
[81/e48115] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901118_20180210_01_T1)
[d2/bea4a9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000326_20170212_01_T1)
[d1/bd1751] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20200430_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[aa/1c14f5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860920_20180430_01_T1)
[4e/cb8705] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030303_20170126_01_T1)
[cc/2bcd01] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19881011_20180210_01_T1)
[1a/877449] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911004_20180210_01_T1)
[db/9f7153] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960103_20180210_01_T1)
[71/d4b534] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980703_20171214_01_T1)
[3b/791082] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060522_20180310_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[c9/af1dbf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010625_20180929_01_T1)
[33/f9759b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971223_20180210_01_T1)
[13/c7e3de] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900814_20170128_01_T1)
[a9/becf6d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050628_20170115_01_T1)
[86/01ab11] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030114_20170213_01_T1)
[07/5a03cc] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001105_20170209_01_T1)
[f7/069e2d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950913_20180210_01_T1)
[83/3be028] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981007_20180821_01_T1)
[6b/85e49f] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990916_20170217_01_T1)
[81/b51a53] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981023_20170717_01_T1)
[e4/e28a30] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910105_20180210_01_T1)
[1b/f18efa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20051111_20180126_01_T1)
[5c/33b524] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011124_20170213_01_T1)
[7f/64dd31] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890115_20180613_01_T1)
[e8/5ac334] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910716_20171208_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[f9/075cf6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941113_20180210_01_T1)
[8e/180445] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20031130_20170123_01_T1)
[49/c43b95] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000521_20180914_01_T1)
[fd/4d6d2d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000207_20170213_01_T1)
[5d/f53266] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970716_20180210_01_T1)
[2a/72875d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961220_20180210_01_T1)
[85/a76588] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900713_20180210_01_T1)
[05/ba1ebb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910529_20180113_01_T1)
[9a/0a4aea] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920920_20180302_01_T1)
[2f/0893c5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060530_20170108_01_T1)
[a3/6d71b9] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20051205_20170111_01_T1)
[a5/a57ad2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840509_20171214_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[de/15f6ea] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020714_20180902_01_T1)
[df/f12b64] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960627_20180210_01_T1)
[dc/e7d223] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011007_20170203_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[b4/332655] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000926_20171211_01_T1)
[fc/a1062c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941231_20180210_01_T1)
[f0/e46292] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900323_20180210_01_T1)
[66/0629c1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000708_20171210_01_T1)
[31/cb6abf] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20171208_01_T1)
[47/9721ad] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020228_20170131_01_T1)
[f1/cdae05] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870705_20170212_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[8b/fad2b8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880113_20170907_01_T1)
[9e/ba76a8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010422_20180311_01_T1)
[80/9f9d91] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940129_20171214_01_T1)
[5b/ed69a3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930721_20180210_01_T1)
[a8/6bbb6b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950828_20201112_01_T1)
[1f/82fe5d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880129_20180210_01_T1)
[ca/f82c5d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940521_20180210_01_T1)
[9a/da2a21] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951202_20170907_01_T1)
[3b/4436f5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030130_20170126_01_T1)
[5b/dfb03b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980820_20171215_01_T1)
[5a/71b9cf] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050409_20170115_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[e7/7fd287] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19911223_20180210_01_T1)
[e9/a60184] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900830_20180302_01_T1)
[c3/30627f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960510_20180210_01_T1)
[37/c540cc] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010108_20170208_01_T1)
[3c/c60492] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880707_20170613_01_T1)
[20/9736f4] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060717_20170107_01_T1)
[db/f5bd37] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860224_20180210_01_T1)
[26/394195] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910614_20180210_01_T1)
[d8/f99cab] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940419_20180210_01_T1)
[17/405658] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970529_20180210_01_T1)
[d4/9a72cd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850205_20170219_01_T1)
[79/b65262] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020628_20161208_01_T1)
[b2/d1cf1c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920718_20180218_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[8c/c075e2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980905_20180727_01_T1)
[4d/cc4566] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930502_20180210_01_T1)
[17/4f0016] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900526_20170717_01_T1)
[3c/eec88c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061029_20180309_01_T1)
[3b/7d1077] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950625_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[7c/8e3f78] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050815_20170113_01_T1)
[3c/4aa929] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870502_20170213_01_T1)
[71/0bcd74] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960713_20180210_01_T1)
[8b/140e1b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010804_20170204_01_T1)
[ea/961372] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880723_20180210_01_T1)
[30/ca1fdd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950406_20180210_01_T1)
[19/fa6831] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950524_20180210_01_T1)
[97/9b4adb] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060903_20170108_01_T1)
[b9/8035fe] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19931025_20180210_01_T1)
[d6/602ccd] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20001215_20180312_01_T1)
[a2/376168] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930923_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[3a/f9e575] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020127_20170201_01_T1)
[ad/13e17a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930705_20170717_01_T1)
[fe/02a6c5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930806_20180210_01_T1)
[18/eec9e0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950609_20180210_01_T1)
[f3/be3736] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940910_20180112_01_T1)
[47/319ef4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901017_20180613_01_T1)
[d4/73f698] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20011226_20170201_01_T1)
[81/1d05b6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920515_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[46/5f76eb] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880909_20180210_01_T1)
[4c/3981ac] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020308_20180501_01_T1)
[ee/27150c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20040719_20180309_01_T1)
[4e/f3651f] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19880121_20170210_01_T1)
[70/c51082] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921006_20171209_01_T1)
[8e/e54308] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040711_20170120_01_T1)
[b2/f840f8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870721_20170211_01_T1)
[e6/04e1bb] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061208_20170106_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[1a/3f3bef] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010719_20170204_01_T1)
[e6/70229a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860531_20170217_01_T1)
[3f/62614a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960830_20180210_01_T1)
[60/0d7da9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930315_20180112_01_T1)
[K8s] API request threw socket exception: Connection reset for GET /api/v1/namespaces/default/pods/nf-84480ce33528448025515825cc175118/status 


[K8s] Try API request again, remaining trials: 4
[06/bbae52] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850901_20171212_01_T1)
[3e/83b64b] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000310_20170213_01_T1)
[8e/3a30d2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871009_20170210_01_T1)
[b8/accd13] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860718_20170217_01_T1)
[47/b1f88e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050807_20180127_01_T1)
[3b/9f563d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961118_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[40/80c719] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19871110_20170908_01_T1)
[70/cd71a8] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970918_20180210_01_T1)
[2c/5605cc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910411_20171214_01_T1)
[d9/ed2f62] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040913_20170119_01_T1)
[9a/dfef1c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010812_20180501_01_T1)
[a5/4da84b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19941028_20180210_01_T1)
[89/fa602d] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001121_20170209_01_T1)
[13/659523] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030319_20170125_01_T1)
[1c/a1a44b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920702_20170907_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[9e/3aea19] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890726_20180210_01_T1)
[04/4a7877] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940622_20180210_01_T1)
[27/be1adc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860616_20180430_01_T1)
[06/dfa5b1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20010929_20170908_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[8e/99030c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19930518_20180210_01_T1)
[d3/0ab82a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19910918_20180210_01_T1)
[e3/d6bc34] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20030420_20170126_01_T1)
[88/f54cdd] Submitted process > preprocessing:preprocess (LT04_L1TP_182035_19890107_20170204_01_T1)
[e8/a99948] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940809_20180721_01_T1)
[32/1a842d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19851206_20171212_01_T1)
[K8s] API request threw socket exception: Connection reset for GET /api/v1/namespaces/default/pods/nf-1740565858e27885b0ff2f1c3204ed3e/status 


[K8s] Try API request again, remaining trials: 4
[7d/3362bf] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20050425_20170115_01_T1)
[f1/ea9a3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19860819_20170216_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[3d/c748da] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970801_20180210_01_T1)
[0f/06b732] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20171215_01_T1)
[dd/3281d4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990503_20180210_01_T1)
[40/067048] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19921209_20180210_01_T1)
[9a/d85b13] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900729_20170129_01_T1)
[f0/f144bc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19861006_20180727_01_T1)
[03/0125c5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19880317_20180210_01_T1)
[33/829528] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20170717_01_T1)
[a8/704ce9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850528_20171212_01_T1)
[89/715d48] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20000529_20170211_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[90/71bc24] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971207_20180706_01_T1)
[da/6dec9c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000724_20171211_01_T1)
[c3/16bc3c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920904_20180210_01_T1)
[3b/a40224] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030919_20161204_01_T1)
[81/361e46] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050823_20180127_01_T1)
[d3/c7fc3e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19841016_20170220_01_T1)
[46/731362] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20061216_20180312_01_T1)
[98/68e8d0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20060130_20180310_01_T1)
[0e/ca23be] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20040406_20170121_01_T1)
[dc/06dbe2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990604_20180210_01_T1)
[68/d92536] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920819_20171209_01_T1)
[f1/0b04a4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180124_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[fc/43a50f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000809_20180312_01_T1)
[2d/2e8934] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20010516_20170205_01_T1)
[c6/a12cb9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840423_20171213_01_T1)
[d8/2e72a3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890624_20180210_01_T1)
[90/30f595] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20061005_20170106_01_T1)
[8e/825e4a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971105_20180210_01_T1)
[15/0368e2] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990831_20170217_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[a0/bc0231] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20180617_01_T1)
[21/28ddbc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050706_20180126_01_T1)
[86/7007ec] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980601_20181107_01_T1)
[f2/02ffe6] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940403_20180210_01_T1)
[64/a3dc41] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990924_20180210_01_T1)
[b5/b23e82] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19961102_20180210_01_T1)
[d4/97705b] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19900118_20180210_01_T1)
[0f/1b1bf7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980617_20180704_01_T1)
[87/ebeb26] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840813_20171213_01_T1)
[64/cdd8a4] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060106_20170111_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[f0/c8ce32] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19981108_20180210_01_T1)
[ef/cb4239] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20060223_20170110_01_T1)
[dc/526869] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19991127_20180210_01_T1)
[35/b03449] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20001207_20170208_01_T1)
[0d/172a73] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19920803_20170907_01_T1)
[b6/1c8f42] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_20020722_20170129_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[0b/6aca38] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19951015_20180210_01_T1)
[8b/62b2c7] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850325_20170219_01_T1)
[a7/d24137] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030903_20161204_01_T1)
[a9/8d08b0] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960220_20180210_01_T1)
[83/c0f6d9] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840525_20171214_01_T1)
[93/2369ef] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20000215_20171211_01_T1)
[59/41317d] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980329_20180210_01_T1)
[21/548f8a] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19971121_20180210_01_T1)
[14/995aa1] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19970513_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ce/f3fc65] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19991002_20170216_01_T1)
[65/6b14fa] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19950929_20180210_01_T1)
[04/6a86f3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20031005_20161204_01_T1)
[8a/aa048c] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19901102_20180210_01_T1)
[73/2ca0b5] Submitted process > preprocessing:preprocess (LE07_L1TP_182035_19990815_20170217_01_T1)
[35/83239e] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19870227_20180210_01_T1)
[da/14fe88] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20050604_20180126_01_T1)
[04/8bf21f] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19890320_20180210_01_T1)
[8f/a9e1ce] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990823_20180210_01_T1)
[c3/1ce670] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19940302_20170717_01_T1)
[7e/00dbf4] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990722_20180210_01_T1)
[ec/f70db5] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20020119_20180501_01_T1)
[ad/7154fc] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19990620_20180210_01_T1)
WARN: K8s pod cannot be scheduled -- 0/24 nodes are available: 1 node(s) had taint {node.kubernetes.io/disk-pressure: }, that the pod didn't tolerate, 14 Insufficient cpu, 14 Insufficient memory, 9 node(s) didn't match node selector.
[ef/d772c2] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19850715_20171212_01_T1)
[cc/d07d62] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19960611_20180210_01_T1)
[a0/18f3d3] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19840610_20171213_01_T1)
[d3/f94979] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_20030802_20161205_01_T1)
[1e/348768] Submitted process > preprocessing:preprocess (LT05_L1TP_182035_19980921_20171214_01_T1)
